0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
10.0,0.4064018825821103,0.005519585069946092,0.15638895944743025,0.017846760907053397,0.20625374084528564,0.029413407503972717,0.40750533278111134,0.4057726152549191,0.40096134816204965,0.4068625544273902,0.4099382527018286,0.40816792986455985,0.3948515843857371,0.40410876534830886,0.41703815645799586,0.40881228643720285,0.1496978149697815,0.17480241748024175,0.16263940520446096,0.16009280742459397,0.1614821591948765,0.14913083257090576,0.16331198536139066,0.12854528819762123,0.12671546203110703,0.18747142203932327,0.20564060310164783,0.22805602805306452,0.22562880787815345,0.2005952055717936,0.22497559658094085,0.1918356278176922,0.22472986264747452,0.17575086162217493,0.1398953428711954,0.24542947230871937
12.0,0.51500357695005,0.0030455660619785312,0.13019241388598643,0.0073558480902832435,0.16093152492710575,0.012844593348628622,0.5177583015842674,0.5158047741652777,0.5195347658618307,0.5111505411685214,0.5115499524469537,0.5141012244384209,0.5200637794787566,0.5143596895384837,0.5136191774451672,0.5120935633728196,0.14086471408647142,0.1278475127847513,0.125,0.1443155452436195,0.12854528819762123,0.12397072278133578,0.13357731015553523,0.13357731015553523,0.12168344007319305,0.12254229538180156,0.1688690570499922,0.17156834117844336,0.1485995824968177,0.17895132430679786,0.16838300101081818,0.1545945941485451,0.16992353138817173,0.16540687803678078,0.13671880540606324,0.14630013424862714
14.0,0.6107795714061464,0.0033042113631282857,0.10691806807534002,0.007555071996118813,0.12171634534952813,0.010687614149110332,0.6173400088494356,0.607529903639082,0.6105480760355176,0.6089972873518319,0.6144019386622342,0.6052681062720501,0.6114858901861776,0.6103286997330561,0.6129593298429844,0.6089364734890941,0.10506741050674105,0.09855880985588099,0.11570631970260223,0.10533642691415314,0.12076852698993595,0.11161939615736505,0.0969807868252516,0.1070448307410796,0.11070448307410796,0.09739368998628258,0.11401877588074279,0.1134887749969507,0.1331232385252034,0.12199731763773179,0.13857124638158888,0.1313223092691345,0.11448408678397136,0.10536890096658784,0.13209705738023206,0.11269174567313792
16.0,0.709592052490327,0.0034480530097517493,0.09707292264223023,0.0024046240880048414,0.099618492734913,0.004393190998879745,0.7041800205790553,0.712599651479628,0.7145977391423342,0.7053266625089558,0.7095128332721895,0.7074085786135551,0.7124530159780399,0.7074678094923886,0.7139023189208555,0.7084718949162673,0.09437470943747095,0.09855880985588099,0.09990706319702602,0.09559164733178654,0.0969807868252516,0.09972552607502287,0.09926806953339433,0.09469350411710888,0.09286367795059469,0.09876543209876543,0.09409191605440577,0.10322309700440513,0.09786993475580118,0.10120694175899436,0.10636219391769658,0.09457082690846613,0.10514953426870068,0.09998562840305418,0.10053727300953053,0.09318758126807535
18.0,0.8051796546000087,0.0025445143388531668,0.08931257154973027,0.005622938583228844,0.08253278514706937,0.010986742513596348,0.8070256122117199,0.8054584445374048,0.8045723983667622,0.8024694425160277,0.8063114925982832,0.8024058491596381,0.8110458457416672,0.802010237611438,0.8050202778563947,0.8054769454007529,0.09112040911204092,0.09809390980939098,0.08921933085501858,0.09048723897911833,0.08325709057639524,0.09057639524245197,0.0768526989935956,0.08966148215919488,0.09560841720036596,0.08824874256973023,0.09402412859689664,0.10147049088525269,0.08404404699010118,0.08535839218158664,0.06475088748344189,0.07979626643998974,0.06593752520871679,0.07587990943667185,0.09037046168223152,0.08369574256580464
